Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2015,1,31,8,0,0,0,0,0,0,0,4,-17.590780639648415,-5.608251953124977,998.4297485351562,81.74031829833984,90.49968714631632,5.882338047027588,224.8987579345703,3.440500259399414,0
2015,1,31,8,30,29,226,47,28,377,58,7,-18.038946533203102,-4.577154541015602,998.2277221679688,79.75114440917969,85.33373735783115,5.9490885734558105,224.8987579345703,3.4055609703063965,4
2015,1,31,9,0,49,394,114,44,578,141,7,-18.607397460937477,-3.5460876464843523,998.0256958007812,77.65278625488281,80.39921149130973,6.015838623046875,222.395263671875,3.3706214427948,0
2015,1,31,9,30,83,332,165,56,696,228,4,-19.946859741210915,-2.3131164550781023,997.8826293945312,74.36321258544922,75.7554665791332,6.217754364013672,222.395263671875,3.3464221954345703,0
2015,1,31,10,0,65,772,310,65,772,310,0,-21.357565307617165,-1.0801757812499773,997.7395629882812,71.12228393554688,71.46853182344643,6.4196696281433105,223.26100158691406,3.322222948074341,0
2015,1,31,10,30,104,568,320,71,824,385,7,-23.77922668457029,0.05501708984377274,997.5325317382812,66.9228744506836,67.61380903570506,6.6795477867126465,223.26100158691406,3.4657723903656006,0
2015,1,31,11,0,131,540,365,76,859,449,7,-26.16429748535154,1.1902099609375227,997.3255004882812,62.99113082885742,64.27521082785384,6.939425468444824,227.9402618408203,3.6093218326568604,0
2015,1,31,11,30,170,451,385,80,883,501,7,-27.81255187988279,1.8874450683593977,997.068359375,60.482208251953125,61.54166239195932,7.2206501960754395,227.9402618408203,3.7220849990844727,0
2015,1,31,12,0,187,444,412,82,899,538,7,-29.440512084960915,2.5847106933593977,996.8111572265625,58.08470153808594,59.50033260488121,7.501874923706055,231.83473205566406,3.834847927093506,0
2015,1,31,12,30,218,348,401,83,907,561,7,-29.783972167968727,2.8611694335937727,996.4508056640625,57.47150802612305,58.22668655297463,7.777841567993164,231.83473205566406,3.8185789585113525,0
2015,1,31,13,0,244,198,349,84,909,569,7,-30.129644775390602,3.1376586914062727,996.0905151367188,56.86234664916992,57.77306901374266,8.053808212280273,233.33570861816406,3.802309989929199,0
2015,1,31,13,30,241,192,342,83,904,561,7,-29.79436340332029,3.1613403320312727,995.675048828125,57.18726348876953,58.15919101682745,8.35021686553955,233.33570861816406,3.784642219543457,0
