Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2013,3,13,20,30,0,0,0,0,0,0,0,-8.596594238281227,-3.2881530761718523,999.1063842773438,66.7275390625,109.21991209456992,4.0097551345825195,312.6785888671875,3.8595571517944336,0
2013,3,13,21,0,0,0,0,0,0,0,0,-8.655889892578102,-3.4656738281249773,999.18115234375,67.3050308227539,114.6891970619605,3.91092586517334,309.44561767578125,3.7195169925689697,0
2013,3,13,21,30,0,0,0,0,0,0,0,-8.715795898437477,-3.6057800292968523,999.224609375,67.69590759277344,119.9693693196528,3.8848607540130615,309.44561767578125,3.6489109992980957,0
2013,3,13,22,0,0,0,0,0,0,0,0,-8.775946044921852,-3.7458557128906023,999.2680053710938,68.08816528320312,124.98177203905726,3.858795642852783,307.299072265625,3.578305244445801,0
2013,3,13,22,30,0,0,0,0,0,0,0,-8.830847167968727,-3.8791870117187273,999.266845703125,68.47700500488281,129.62556895158173,3.8414061069488525,307.299072265625,3.5081405639648438,0
2013,3,13,23,0,0,0,0,0,0,0,0,-8.885961914062477,-4.012518310546852,999.2657470703125,68.86750793457031,133.7718063182382,3.824016571044922,306.0916442871094,3.4379756450653076,0
2013,3,13,23,30,0,0,0,0,0,0,0,-8.928076171874977,-4.129370117187477,999.302734375,69.24552917480469,137.26075211591814,3.822157144546509,306.0916442871094,3.381010055541992,0
2013,3,14,0,0,0,0,0,0,0,0,0,-8.970312499999977,-4.246221923828102,999.3396606445312,69.62541961669922,139.9089174920247,3.8202977180480957,303.42108154296875,3.3240442276000977,0
2013,3,14,0,30,0,0,0,0,0,0,0,-8.986425781249977,-4.352178955078102,999.4415283203125,70.09374237060547,141.53406925025874,3.8344826698303223,303.42108154296875,3.208163022994995,0
2013,3,14,1,0,0,0,0,0,0,0,0,-9.002569580078102,-4.458166503906227,999.5433349609375,70.56570434570312,141.99996473458947,3.8486673831939697,299.8289794921875,3.0922818183898926,0
2013,3,14,1,30,0,0,0,0,0,0,0,-9.006414794921852,-4.545874023437477,999.60498046875,71.01174926757812,141.2633534980499,3.8523011207580566,299.8289794921875,2.9703474044799805,0
2013,3,14,2,0,0,0,0,0,0,0,0,-9.010290527343727,-4.633581542968727,999.6665649414062,71.4609375,139.39133829638928,3.8559350967407227,295.6575927734375,2.8484127521514893,0
2013,3,14,2,30,0,0,0,0,0,0,0,-9.015020751953102,-4.692297363281227,999.6417236328125,71.75128173828125,136.53488678667222,3.8647735118865967,295.6575927734375,2.77203369140625,0
2013,3,14,3,0,0,0,0,0,0,0,0,-9.019781494140602,-4.751013183593727,999.6168823242188,72.04293823242188,132.8797014203492,3.8736119270324707,290.6529846191406,2.6956543922424316,0
2013,3,14,3,30,0,0,0,0,0,0,0,-8.911322021484352,-4.745092773437477,999.5757446289062,72.62394714355469,128.60522996375798,3.9026498794555664,290.6529846191406,2.633803367614746,0
2013,3,14,4,0,0,0,0,0,0,0,0,-8.803686523437477,-4.739202880859352,999.5346069335938,73.2045669555664,123.86429839457115,3.931688070297241,287.02423095703125,2.5719523429870605,0
2013,3,14,4,30,0,0,0,0,0,0,0,-8.616918945312477,-4.651495361328102,999.5321044921875,73.789306640625,118.77899128666077,4.009548664093018,287.02423095703125,2.4737043380737305,0
2013,3,14,5,0,0,0,0,0,0,0,7,-8.432562255859352,-4.563757324218727,999.5296020507812,74.36333465576172,113.44447484226293,4.087409019470215,282.21087646484375,2.3754560947418213,0
2013,3,14,5,30,0,0,0,0,0,0,4,-8.291906738281227,-4.475408935546852,999.4033203125,74.68277740478516,107.93513747647596,4.216243743896484,282.21087646484375,2.2402400970458984,0
2013,3,14,6,0,0,0,0,0,0,0,4,-8.152685546874977,-4.387060546874977,999.2770385742188,74.994873046875,102.31051842184972,4.345078468322754,273.74847412109375,2.1050238609313965,0
2013,3,14,6,30,0,0,0,0,0,0,4,-7.827276611328102,-4.081518554687477,999.252685546875,75.16600799560547,96.62028541010929,4.51161003112793,273.74847412109375,2.0128684043884277,0
2013,3,14,7,0,0,0,0,0,0,0,4,-7.509069824218727,-3.7759765624999773,999.228271484375,75.29483795166016,90.90479711641237,4.678142070770264,260.080810546875,1.9207127094268799,4
2013,3,14,7,30,25,21,27,28,282,52,4,-7.345404052734352,-2.9090637207031023,999.165283203125,71.47916412353516,85.21435724221514,4.903239727020264,260.080810546875,1.9692236185073853,4
2013,3,14,8,0,64,55,74,57,482,144,4,-7.183813476562477,-2.0421203613281023,999.102294921875,67.8763656616211,79.58449253104673,5.1283369064331055,248.60427856445312,2.0177345275878906,0
2013,3,14,8,30,73,628,245,73,628,245,1,-7.192480468749977,-0.7618164062499773,999.0025634765625,61.749935150146484,74.06156684110897,5.421173095703125,248.60427856445312,2.169095993041992,0
2013,3,14,9,0,148,204,222,85,721,347,7,-7.201483154296852,0.5184875488281477,998.9028930664062,56.230491638183594,68.69857856423764,5.714008808135986,245.64918518066406,2.3204574584960938,0
2013,3,14,9,30,190,218,287,95,784,444,7,-6.665319824218727,1.7830139160156477,998.7372436523438,53.50727462768555,63.55888459846142,6.055192470550537,245.64918518066406,2.379065990447998,0
2013,3,14,10,0,153,565,446,102,829,533,7,-6.149145507812477,3.0475402832031477,998.5715942382812,50.876365661621094,58.7205862202524,6.396376132965088,242.56028747558594,2.4376747608184814,0
2013,3,14,10,30,247,340,445,108,862,612,4,-5.633520507812477,4.204339599609398,998.25244140625,48.775604248046875,54.28083411684215,6.7084174156188965,242.56028747558594,2.4778871536254883,0
2013,3,14,11,0,303,174,414,113,885,678,7,-5.136480712890602,5.361108398437523,997.933349609375,46.723419189453125,50.35896343046329,7.020458221435547,243.11505126953125,2.518099308013916,0
2013,3,14,11,30,315,284,508,116,901,730,7,-4.916326904296852,5.891229248046898,997.5904541015625,45.794708251953125,47.09576974677854,7.369612693786621,243.11505126953125,2.534722328186035,0
